,total_day_minutes,total_day_charge,total_eve_minutes,total_eve_charge,total_night_minutes,total_night_charge,total_intl_minutes,total_intl_charge,TARGET
4054,160.2,27.23,159.8,13.58,255.7,11.51,12.9,3.48,0
4055,153.7,26.13,160.3,13.63,176.6,7.95,9.6,2.59,0
4056,237.6,40.39,157.0,13.35,163.6,7.36,14.2,3.83,0
4057,182.1,30.96,180.4,15.33,206.4,9.29,7.2,1.94,0
4058,198.7,33.78,146.7,12.47,216.8,9.76,9.5,2.57,0
4059,151.1,25.69,137.4,11.68,172.6,7.77,9.2,2.48,0
4060,219.0,37.23,311.9,26.51,197.0,8.87,9.0,2.43,0
4061,195.2,33.18,229.5,19.51,185.3,8.34,11.9,3.21,0
4062,209.9,35.68,226.1,19.22,101.8,4.58,11.4,3.08,1
4063,81.7,13.89,242.5,20.61,203.8,9.17,12.3,3.32,0
4064,130.7,22.22,186.1,15.82,204.8,9.22,11.9,3.21,0
4065,265.9,45.2,132.9,11.3,185.2,8.33,14.6,3.94,0
4066,186.5,31.71,190.3,16.18,168.5,7.58,10.5,2.84,0
4067,185.6,31.55,174.8,14.86,188.2,8.47,6.7,1.81,1
4068,249.7,42.45,185.1,15.73,234.2,10.54,10.5,2.84,0
4069,204.1,34.7,150.2,12.77,108.1,4.86,8.1,2.19,0
4070,135.8,23.09,251.4,21.37,181.5,8.17,6.4,1.73,0
4071,83.2,14.14,199.5,16.96,242.6,10.92,10.7,2.89,0
4072,211.4,35.94,249.9,21.24,199.6,8.98,9.3,2.51,0
4073,185.8,31.59,251.6,21.39,202.8,9.13,13.3,3.59,0
4074,123.6,21.01,229.4,19.5,242.9,10.93,10.3,2.78,0
4075,202.5,34.43,142.5,12.11,219.6,9.88,10.1,2.73,0
4076,169.4,28.8,157.2,13.36,172.4,7.76,10.7,2.89,0
4077,135.2,22.98,161.0,13.69,129.3,5.82,9.0,2.43,0
4078,125.1,21.27,209.6,17.82,186.2,8.38,11.8,3.19,0
4079,287.1,48.81,218.4,18.56,151.5,6.82,11.0,2.97,1
4080,199.7,33.95,205.8,17.49,198.8,8.95,8.3,2.24,0
4081,247.6,42.09,172.3,14.65,264.4,11.9,7.1,1.92,0
4082,158.5,26.95,294.7,25.05,146.2,6.58,16.6,4.48,0
4083,160.8,27.34,119.3,10.14,147.9,6.66,10.3,2.78,0
4084,118.5,20.15,257.9,21.92,186.2,8.38,9.0,2.43,0
4085,181.0,30.77,188.4,16.01,175.8,7.91,9.9,2.67,0
4086,140.3,23.85,245.6,20.88,111.7,5.03,11.1,3.0,0
4087,160.6,27.3,202.0,17.17,221.7,9.98,8.8,2.38,1
4088,111.9,19.02,197.7,16.8,302.8,13.63,10.1,2.73,0
4089,120.5,20.49,176.3,14.99,258.0,11.61,10.5,2.84,0
4090,156.3,26.57,115.7,9.83,316.4,14.24,6.8,1.84,0
4091,242.4,41.21,161.4,13.72,142.4,6.41,5.4,1.46,0
4092,178.4,30.33,182.7,15.53,251.4,11.31,10.8,2.92,0
4093,258.7,43.98,190.3,16.18,247.2,11.12,11.4,3.08,1
4094,124.3,21.13,196.1,16.67,290.0,13.05,7.2,1.94,0
4095,94.9,16.13,315.8,26.84,181.0,8.15,10.8,2.92,0
4096,182.0,30.94,200.3,17.03,208.9,9.4,13.4,3.62,0
4097,162.0,27.54,278.1,23.64,197.5,8.89,9.1,2.46,0
4098,176.6,30.02,221.6,18.84,185.3,8.34,9.4,2.54,0
4099,198.8,33.8,203.7,17.31,177.1,7.97,15.2,4.1,0
4100,156.1,26.54,209.9,17.84,190.0,8.55,11.4,3.08,0
4101,150.6,25.6,147.4,12.53,173.2,7.79,9.5,2.57,0
4102,198.3,33.71,304.2,25.86,131.5,5.92,9.2,2.48,0
4103,189.1,32.15,198.2,16.85,280.2,12.61,2.2,0.59,0
4104,156.9,26.67,195.8,16.64,181.0,8.15,8.8,2.38,0
4105,67.0,11.39,223.0,18.96,236.5,10.64,11.2,3.02,0
4106,261.3,44.42,152.4,12.95,120.2,5.41,10.5,2.84,0
4107,135.1,22.97,185.0,15.73,147.1,6.62,14.7,3.97,0
4108,92.1,15.66,163.0,13.86,133.3,6.0,9.7,2.62,0
4109,173.5,29.5,168.3,14.31,138.3,6.22,7.8,2.11,0
4110,156.3,26.57,259.4,22.05,143.7,6.47,8.3,2.24,0
4111,274.7,46.7,119.4,10.15,296.9,13.36,9.4,2.54,0
4112,244.7,41.6,106.4,9.04,194.9,8.77,10.5,2.84,1
4113,183.6,31.21,149.7,12.72,135.2,6.08,11.8,3.19,0
4114,167.1,28.41,222.9,18.95,179.9,8.1,11.6,3.13,0
4115,177.1,30.11,218.1,18.54,183.8,8.27,12.7,3.43,0
4116,217.8,37.03,139.6,11.87,227.7,10.25,11.6,3.13,0
4117,143.7,24.43,221.0,18.79,108.9,4.9,8.6,2.32,0
4118,185.0,31.45,325.8,27.69,85.4,3.84,14.6,3.94,0
4119,235.6,40.05,177.7,15.1,138.7,6.24,11.3,3.05,0
4120,265.5,45.14,119.7,10.17,169.9,7.65,14.8,4.0,1
4121,332.1,56.46,151.0,12.84,277.8,12.5,11.3,3.05,1
4122,223.4,37.98,193.2,16.42,226.2,10.18,7.7,2.08,0
4123,163.6,27.81,237.3,20.17,186.2,8.38,12.3,3.32,0
4124,190.0,32.3,141.5,12.03,216.8,9.76,15.9,4.29,0
4125,153.7,26.13,174.2,14.81,242.3,10.9,14.1,3.81,0
4126,160.3,27.25,229.9,19.54,185.3,8.34,8.7,2.35,0
4127,114.5,19.47,175.1,14.88,112.7,5.07,7.8,2.11,0
4128,140.9,23.95,217.5,18.49,123.6,5.56,13.6,3.67,0
4129,168.4,28.63,123.3,10.48,162.5,7.31,4.6,1.24,0
4130,150.9,25.65,191.0,16.24,223.6,10.06,8.3,2.24,1
4131,255.1,43.37,276.9,23.54,226.5,10.19,10.6,2.86,1
4132,154.0,26.18,280.4,23.83,213.0,9.58,8.6,2.32,0
4133,94.5,16.07,191.8,16.3,196.2,8.83,15.0,4.05,0
4134,135.0,22.95,159.0,13.52,170.3,7.66,11.1,3.0,0
4135,286.9,48.77,260.8,22.17,137.1,6.17,12.6,3.4,1
4136,165.4,28.12,280.1,23.81,121.8,5.48,10.4,2.81,0
4137,222.0,37.74,215.9,18.35,204.1,9.18,8.2,2.21,1
4138,209.8,35.67,165.7,14.08,230.1,10.35,8.7,2.35,0
4139,158.3,26.91,164.2,13.96,192.7,8.67,12.5,3.38,0
4140,252.3,42.89,243.8,20.72,284.4,12.8,9.2,2.48,1
4141,255.5,43.44,224.4,19.07,317.3,14.28,12.7,3.43,1
4142,101.7,17.29,223.2,18.97,182.1,8.19,7.3,1.97,0
4143,227.9,38.74,218.7,18.59,223.2,10.04,14.2,3.83,0
4144,185.0,31.45,106.5,9.05,167.3,7.53,12.0,3.24,0
4145,142.2,24.17,164.9,14.02,183.7,8.27,7.1,1.92,0
4146,140.0,23.8,174.7,14.85,258.5,11.63,13.3,3.59,0
4147,157.5,26.78,271.7,23.09,138.2,6.22,10.7,2.89,0
4148,237.5,40.38,213.2,18.12,194.1,8.73,10.1,2.73,0
4149,164.5,27.97,110.3,9.38,203.9,9.18,9.8,2.65,0
4150,190.7,32.42,177.7,15.1,167.3,7.53,12.8,3.46,0
4151,215.5,36.64,170.9,14.53,170.3,7.66,10.3,2.78,0
4152,119.9,20.38,237.7,20.2,187.6,8.44,16.6,4.48,0
4153,196.7,33.44,210.2,17.87,173.8,7.82,7.8,2.11,1
4154,230.7,39.22,204.7,17.4,142.0,6.39,8.7,2.35,0
4155,131.3,22.32,242.9,20.65,278.8,12.55,8.5,2.3,0
4156,167.2,28.42,141.2,12.0,251.3,11.31,6.1,1.65,0
4157,222.3,37.79,173.8,14.77,297.2,13.37,5.7,1.54,1
4158,198.6,33.76,349.4,29.7,221.7,9.98,7.3,1.97,1
4159,139.4,23.7,223.8,19.02,244.9,11.02,4.6,1.24,0
4160,130.4,22.17,219.9,18.69,84.1,3.78,9.8,2.65,0
4161,184.6,31.38,148.8,12.65,309.7,13.94,14.3,3.86,0
4162,169.7,28.85,131.8,11.2,245.1,11.03,14.2,3.83,1
4163,153.2,26.04,116.6,9.91,218.5,9.83,10.1,2.73,0
4164,224.5,38.17,191.2,16.25,214.5,9.65,9.1,2.46,0
4165,247.8,42.13,255.1,21.68,224.1,10.08,9.5,2.57,1
4166,177.1,30.11,217.4,18.48,191.8,8.63,9.7,2.62,0
4167,134.5,22.87,119.7,10.17,250.7,11.28,9.3,2.51,0
4168,201.8,34.31,200.1,17.01,173.7,7.82,9.5,2.57,0
4169,180.5,30.69,117.9,10.02,192.9,8.68,10.2,2.75,0
4170,164.5,27.97,228.7,19.44,194.7,8.76,7.4,2.0,0
4171,171.9,29.22,198.4,16.86,321.7,14.48,10.5,2.84,1
4172,244.2,41.51,262.0,22.27,144.5,6.5,7.0,1.89,0
4173,221.4,37.64,195.2,16.59,120.6,5.43,13.7,3.7,0
4174,241.5,41.06,195.2,16.59,201.6,9.07,14.1,3.81,0
4175,116.5,19.81,186.1,15.82,180.6,8.13,16.1,4.35,0
4176,158.1,26.88,181.5,15.43,200.3,9.01,8.3,2.24,0
4177,121.6,20.67,191.3,16.26,231.4,10.41,8.6,2.32,0
4178,178.3,30.31,264.4,22.47,284.6,12.81,15.0,4.05,0
4179,215.8,36.69,112.7,9.58,221.8,9.98,5.6,1.51,0
4180,222.5,37.83,177.8,15.11,194.6,8.76,9.7,2.62,0
4181,264.5,44.97,179.2,15.23,141.9,6.39,8.0,2.16,0
4182,123.7,21.03,139.1,11.82,174.5,7.85,10.6,2.86,0
4183,244.8,41.62,77.2,6.56,222.8,10.03,10.0,2.7,0
4184,212.8,36.18,212.0,18.02,235.9,10.62,9.8,2.65,0
4185,297.4,50.56,118.4,10.06,242.3,10.9,11.0,2.97,1
4186,147.8,25.13,201.4,17.12,154.9,6.97,8.6,2.32,0
4187,187.1,31.81,148.5,12.62,214.4,9.65,5.5,1.49,0
4188,236.5,40.21,236.0,20.06,228.6,10.29,8.3,2.24,0
4189,186.5,31.71,190.2,16.17,187.8,8.45,11.0,2.97,0
4190,286.1,48.64,306.1,26.02,232.8,10.48,10.3,2.78,1
4191,107.2,18.22,221.1,18.79,212.6,9.57,8.3,2.24,0
4192,93.1,15.83,246.1,20.92,94.9,4.27,8.7,2.35,0
4193,132.4,22.51,254.1,21.6,176.5,7.94,13.0,3.51,0
4194,80.7,13.72,262.3,22.3,214.6,9.66,8.8,2.38,0
4195,114.5,19.47,228.8,19.45,135.8,6.11,10.7,2.89,0
4196,155.5,26.44,192.3,16.35,123.3,5.55,10.5,2.84,1
4197,184.7,31.4,194.0,16.49,249.1,11.21,9.0,2.43,0
4198,94.1,16.0,283.0,24.06,168.7,7.59,10.3,2.78,0
4199,229.3,38.98,118.2,10.05,155.0,6.98,7.9,2.13,0
4200,223.8,38.05,233.4,19.84,201.6,9.07,8.8,2.38,0
4201,154.4,26.25,210.6,17.9,167.9,7.56,7.8,2.11,0
4202,190.2,32.33,209.2,17.78,102.1,4.59,14.2,3.83,1
4203,167.0,28.39,209.1,17.77,131.0,5.9,8.6,2.32,0
4204,154.8,26.32,261.8,22.25,213.0,9.58,11.6,3.13,0
4205,293.4,49.88,174.1,14.8,212.0,9.54,6.9,1.86,0
4206,160.5,27.29,287.3,24.42,212.6,9.57,8.2,2.21,0
4207,230.2,39.13,177.5,15.09,206.3,9.28,11.9,3.21,0
4208,191.9,32.62,116.7,9.92,202.6,9.12,8.2,2.21,0
4209,131.5,22.36,222.3,18.9,155.3,6.99,11.1,3.0,0
4210,171.6,29.17,219.4,18.65,242.1,10.89,12.1,3.27,1
4211,242.1,41.16,235.2,19.99,237.7,10.7,10.0,2.7,1
4212,157.3,26.74,242.0,20.57,196.0,8.82,10.6,2.86,0
4213,192.7,32.76,198.0,16.83,204.2,9.19,9.0,2.43,0
4214,175.6,29.85,151.1,12.84,201.5,9.07,9.9,2.67,0
4215,239.6,40.73,182.1,15.48,118.3,5.32,11.0,2.97,0
4216,96.9,16.47,241.4,20.52,141.0,6.35,10.8,2.92,0
4217,129.5,22.02,194.0,16.49,287.9,12.96,7.2,1.94,0
4218,274.0,46.58,162.8,13.84,110.0,4.95,7.7,2.08,0
4219,111.7,18.99,187.5,15.94,194.8,8.77,11.6,3.13,0
4220,142.7,24.26,179.1,15.22,141.4,6.36,5.0,1.35,0
4221,216.7,36.84,233.9,19.88,231.1,10.4,9.0,2.43,0
4222,207.1,35.21,283.5,24.1,65.2,2.93,10.5,2.84,0
4223,214.8,36.52,230.9,19.63,223.8,10.07,5.8,1.57,0
4224,142.9,24.29,109.7,9.32,293.6,13.21,11.5,3.11,0
4225,71.5,12.16,166.8,14.18,211.6,9.52,8.3,2.24,1
4226,77.6,13.19,126.9,10.79,191.0,8.59,14.9,4.02,0
4227,73.7,12.53,160.5,13.64,214.2,9.64,13.0,3.51,0
4228,264.3,44.93,216.4,18.39,208.8,9.4,9.6,2.59,1
4229,103.2,17.54,124.8,10.61,336.1,15.12,14.0,3.78,1
4230,114.8,19.52,135.3,11.5,218.4,9.83,15.6,4.21,1
4231,212.5,36.13,215.5,18.32,128.0,5.76,5.2,1.4,0
4232,288.2,48.99,227.1,19.3,198.2,8.92,13.3,3.59,0
4233,192.4,32.71,187.0,15.9,132.9,5.98,11.2,3.02,0
4234,102.2,17.37,230.0,19.55,183.4,8.25,10.8,2.92,0
4235,49.5,8.42,214.1,18.2,154.9,6.97,10.0,2.7,0
4236,153.2,26.04,231.7,19.69,115.1,5.18,9.8,2.65,1
4237,55.5,9.44,163.5,13.9,128.1,5.76,10.1,2.73,0
4238,247.2,42.02,168.7,14.34,169.8,7.64,6.6,1.78,0
4239,99.7,16.95,140.3,11.93,221.3,9.96,13.9,3.75,0
4240,220.2,37.43,261.1,22.19,165.9,7.47,10.8,2.92,0
4241,116.9,19.87,183.3,15.58,307.4,13.83,10.0,2.7,0
4242,175.9,29.9,192.8,16.39,278.2,12.52,10.6,2.86,0
4243,208.0,35.36,234.8,19.96,266.0,11.97,11.7,3.16,0
4244,239.9,40.78,218.9,18.61,166.0,7.47,12.1,3.27,0
4245,136.5,23.21,182.6,15.52,233.6,10.51,9.9,2.67,0
4246,174.8,29.72,218.0,18.53,180.1,8.1,12.7,3.43,0
4247,141.5,24.06,196.4,16.69,172.4,7.76,12.9,3.48,0
4248,79.2,13.46,212.1,18.03,224.6,10.11,10.2,2.75,0
4249,238.9,40.61,161.4,13.72,248.5,11.18,13.4,3.62,0
4250,179.8,30.57,144.8,12.31,209.1,9.41,11.1,3.0,0
4251,225.9,38.4,243.1,20.66,84.1,3.78,13.5,3.65,1
4252,189.8,32.27,271.5,23.08,218.9,9.85,13.0,3.51,0
4253,267.0,45.39,204.3,17.37,246.9,11.11,11.3,3.05,1
4254,217.3,36.94,218.0,18.53,166.5,7.49,11.5,3.11,0
4255,129.1,21.95,148.9,12.66,264.0,11.88,16.8,4.54,0
4256,135.5,23.04,146.0,12.41,208.0,9.36,10.7,2.89,0
4257,183.4,31.18,183.6,15.61,153.5,6.91,10.7,2.89,1
4258,223.0,37.91,286.2,24.33,257.8,11.6,7.5,2.03,1
4259,125.5,21.34,161.2,13.7,209.1,9.41,15.0,4.05,0
4260,202.0,34.34,213.9,18.18,266.4,11.99,12.0,3.24,0
4261,140.0,23.8,138.9,11.81,230.2,10.36,6.1,1.65,0
4262,126.0,21.42,205.8,17.49,217.0,9.76,12.8,3.46,0
4263,228.2,38.79,170.2,14.47,168.9,7.6,10.2,2.75,0
4264,278.4,47.33,252.2,21.44,202.3,9.1,13.7,3.7,1
4265,285.3,48.5,130.8,11.12,181.8,8.18,10.5,2.84,0
4266,222.9,37.89,145.2,12.34,170.6,7.68,5.6,1.51,0
4267,153.7,26.13,271.4,23.07,179.0,8.06,8.3,2.24,0
4268,176.1,29.94,244.5,20.78,189.9,8.55,11.2,3.02,1
4269,306.9,52.17,243.3,20.68,125.9,5.67,10.5,2.84,0
4270,203.4,34.58,219.8,18.68,240.0,10.8,8.3,2.24,0
4271,230.7,39.22,319.4,27.15,299.4,13.47,7.9,2.13,0
4272,118.9,20.21,163.5,13.9,195.0,8.78,13.1,3.54,0
4273,219.5,37.32,144.0,12.24,258.2,11.62,7.0,1.89,0
4274,252.9,42.99,220.1,18.71,144.9,6.52,11.4,3.08,0
4275,172.6,29.34,203.4,17.29,264.2,11.89,10.4,2.81,0
4276,174.1,29.6,209.6,17.82,267.5,12.04,11.6,3.13,0
4277,262.0,44.54,82.7,7.03,195.1,8.78,10.7,2.89,0
4278,123.3,20.96,130.4,11.08,243.7,10.97,11.2,3.02,0
4279,213.6,36.31,133.9,11.38,332.2,14.95,7.5,2.03,0
4280,210.9,35.85,272.2,23.14,304.3,13.69,10.6,2.86,1
4281,143.7,24.43,229.6,19.52,98.8,4.45,11.8,3.19,0
4282,171.2,29.1,173.9,14.78,210.5,9.47,14.0,3.78,0
4283,189.6,32.23,171.7,14.59,222.0,9.99,13.9,3.75,1
4284,229.5,39.02,157.7,13.4,162.4,7.31,13.2,3.56,0
4285,128.6,21.86,248.3,21.11,130.1,5.85,10.4,2.81,1
4286,214.8,36.52,226.7,19.27,206.7,9.3,7.6,2.05,0
4287,187.1,31.81,158.0,13.43,211.4,9.51,8.5,2.3,0
4288,209.3,35.58,281.7,23.94,190.1,8.55,7.9,2.13,0
4289,141.7,24.09,226.2,19.23,100.1,4.5,11.9,3.21,0
4290,173.6,29.51,142.2,12.09,156.5,7.04,5.2,1.4,0
4291,176.9,30.07,204.2,17.36,254.1,11.43,6.1,1.65,0
4292,198.9,33.81,210.6,17.9,252.1,11.34,14.4,3.89,1
4293,109.8,18.67,207.3,17.62,236.9,10.66,10.3,2.78,0
4294,202.3,34.39,195.4,16.61,190.1,8.55,9.0,2.43,1
4295,221.6,37.67,126.2,10.73,212.2,9.55,6.4,1.73,0
4296,131.3,22.32,109.4,9.3,246.2,11.08,12.7,3.43,1
4297,274.0,46.58,263.0,22.36,195.9,8.82,11.3,3.05,1
4298,200.3,34.05,216.9,18.44,249.8,11.24,15.5,4.19,0
4299,202.3,34.39,292.4,24.85,239.3,10.77,11.2,3.02,0
4300,204.0,34.68,161.7,13.74,202.6,9.12,9.4,2.54,0
4301,193.1,32.83,75.5,6.42,186.2,8.38,11.1,3.0,0
4302,202.2,34.37,158.9,13.51,111.4,5.01,8.6,2.32,0
4303,245.1,41.67,185.2,15.74,193.6,8.71,8.1,2.19,0
4304,158.3,26.91,168.3,14.31,139.9,6.3,6.6,1.78,0
4305,138.1,23.48,186.9,15.89,194.2,8.74,12.1,3.27,0
4306,212.7,36.16,306.4,26.04,140.3,6.31,12.9,3.48,0
4307,304.2,51.71,306.6,26.06,207.9,9.36,9.5,2.57,1
4308,212.4,36.11,168.7,14.34,199.4,8.97,9.7,2.62,0
4309,137.3,23.34,143.8,12.22,238.7,10.74,8.9,2.4,1
4310,161.4,27.44,183.1,15.56,240.3,10.81,12.9,3.48,0
4311,202.9,34.49,285.9,24.3,219.0,9.86,12.8,3.46,0
4312,272.2,46.27,122.9,10.45,252.6,11.37,9.2,2.48,0
4313,98.2,16.69,140.3,11.93,140.2,6.31,13.9,3.75,0
4314,80.8,13.74,195.7,16.63,190.1,8.55,11.7,3.16,0
4315,207.2,35.22,163.7,13.91,192.8,8.68,9.3,2.51,0
4316,227.7,38.71,162.7,13.83,279.4,12.57,8.9,2.4,0
4317,208.8,35.5,175.4,14.91,171.5,7.72,13.4,3.62,0
4318,159.9,27.18,237.3,20.17,290.2,13.06,13.4,3.62,0
4319,185.1,31.47,266.7,22.67,207.9,9.36,9.0,2.43,0
4320,139.1,23.65,237.9,20.22,227.1,10.22,11.4,3.08,0
4321,155.5,26.44,167.0,14.2,190.7,8.58,13.2,3.56,0
4322,180.5,30.69,242.4,20.6,244.4,11.0,10.3,2.78,0
4323,204.6,34.78,134.4,11.42,260.8,11.74,5.7,1.54,0
4324,220.4,37.47,276.4,23.49,239.5,10.78,11.4,3.08,1
4325,223.2,37.94,144.7,12.3,96.0,4.32,8.6,2.32,0
4326,109.1,18.55,231.4,19.67,274.0,12.33,9.6,2.59,0
4327,136.5,23.21,174.9,14.87,146.4,6.59,10.9,2.94,0
4328,192.8,32.78,136.6,11.61,151.8,6.83,13.5,3.65,1
4329,179.0,30.43,148.2,12.6,146.8,6.61,8.8,2.38,0
4330,293.8,49.95,169.6,14.42,160.4,7.22,13.7,3.7,1
4331,226.6,38.52,88.5,7.52,166.2,7.48,11.9,3.21,0
4332,313.6,53.31,263.2,22.37,139.0,6.26,7.5,2.03,1
4333,130.5,22.19,80.9,6.88,221.6,9.97,11.2,3.02,0
4334,186.8,31.76,176.3,14.99,222.2,10.0,13.0,3.51,0
4335,110.2,18.73,219.4,18.65,188.1,8.46,12.3,3.32,0
4336,228.2,38.79,249.2,21.18,93.5,4.21,10.2,2.75,0
4337,176.6,30.02,179.4,15.25,178.2,8.02,16.6,4.48,1
4338,241.4,41.04,206.4,17.54,196.6,8.85,9.4,2.54,0
4339,174.8,29.72,197.0,16.75,87.0,3.92,8.6,2.32,0
4340,171.8,29.21,177.1,15.05,223.0,10.04,10.3,2.78,0
4341,190.8,32.44,221.9,18.86,211.2,9.5,12.3,3.32,0
4342,212.3,36.09,191.1,16.24,224.9,10.12,9.4,2.54,0
4343,159.0,27.03,233.3,19.83,178.9,8.05,15.2,4.1,0
4344,178.4,30.33,184.4,15.67,203.3,9.15,7.2,1.94,0
4345,222.1,37.76,276.8,23.53,213.5,9.61,9.0,2.43,0
4346,238.9,40.61,196.1,16.67,102.4,4.61,11.0,2.97,0
4347,101.8,17.31,348.9,29.66,233.2,10.49,7.5,2.03,0
4348,190.0,32.3,196.1,16.67,216.4,9.74,8.0,2.16,0
4349,120.0,20.4,79.5,6.76,214.0,9.63,8.7,2.35,0
4350,145.9,24.8,148.1,12.59,241.3,10.86,8.4,2.27,0
4351,179.8,30.57,176.1,14.97,132.6,5.97,12.0,3.24,0
4352,225.7,38.37,206.9,17.59,167.9,7.56,13.8,3.73,0
4353,199.7,33.95,114.2,9.71,241.0,10.85,7.1,1.92,0
4354,150.0,25.5,225.0,19.13,202.3,9.1,9.2,2.48,0
4355,247.1,42.01,146.5,12.45,208.9,9.4,10.6,2.86,1
4356,215.7,36.67,244.4,20.77,211.2,9.5,11.4,3.08,0
4357,94.8,16.12,238.9,20.31,279.4,12.57,11.6,3.13,0
4358,79.3,13.48,159.0,13.52,245.7,11.06,10.1,2.73,0
4359,157.2,26.72,247.7,21.05,215.7,9.71,9.9,2.67,0
4360,119.8,20.37,262.2,22.29,219.8,9.89,12.4,3.35,0
4361,170.6,29.0,259.1,22.02,214.2,9.64,9.6,2.59,0
4362,229.1,38.95,168.7,14.34,245.4,11.04,14.6,3.94,0
4363,135.1,22.97,226.3,19.24,115.2,5.18,11.1,3.0,0
4364,136.8,23.26,197.5,16.79,93.2,4.19,10.3,2.78,0
4365,239.7,40.75,221.1,18.79,207.3,9.33,11.1,3.0,0
4366,159.6,27.13,151.0,12.84,142.1,6.39,7.3,1.97,1
4367,231.2,39.3,174.8,14.86,171.2,7.7,12.4,3.35,0
4368,203.7,34.63,212.6,18.07,177.1,7.97,7.9,2.13,0
4369,157.8,26.83,132.3,11.25,137.1,6.17,5.6,1.51,0
4370,160.6,27.3,185.2,15.74,120.2,5.41,9.1,2.46,1
4371,261.1,44.39,170.9,14.53,71.1,3.2,0.0,0.0,1
4372,138.7,23.58,205.8,17.49,247.9,11.16,9.8,2.65,0
4373,226.6,38.52,143.6,12.21,94.9,4.27,12.1,3.27,0
4374,229.1,38.95,172.4,14.65,243.6,10.96,11.0,2.97,0
4375,157.4,26.76,47.3,4.02,160.4,7.22,11.4,3.08,0
4376,185.6,31.55,167.3,14.22,171.6,7.72,10.7,2.89,1
4377,217.2,36.92,190.8,16.22,133.5,6.01,5.2,1.4,0
4378,183.1,31.13,241.0,20.49,211.1,9.5,12.5,3.38,0
4379,218.5,37.15,160.7,13.66,181.6,8.17,4.9,1.32,0
4380,143.8,24.45,274.8,23.36,194.7,8.76,12.3,3.32,0
4381,223.6,38.01,235.6,20.03,153.0,6.89,4.7,1.27,0
4382,189.1,32.15,313.9,26.68,227.9,10.26,8.2,2.21,0
4383,143.0,24.31,193.4,16.44,59.5,2.68,12.3,3.32,1
4384,147.2,25.02,168.8,14.35,165.3,7.44,13.0,3.51,0
4385,224.0,38.08,97.5,8.29,211.6,9.52,10.7,2.89,0
4386,132.9,22.59,208.2,17.7,260.5,11.72,14.4,3.89,1
4387,160.3,27.25,53.2,4.52,130.7,5.88,10.5,2.84,0
4388,213.8,36.35,257.7,21.9,218.4,9.83,7.2,1.94,0
4389,248.2,42.19,211.2,17.95,147.1,6.62,10.0,2.7,0
4390,174.6,29.68,243.8,20.72,259.7,11.69,12.2,3.29,0
4391,205.5,34.94,209.5,17.81,182.3,8.2,6.4,1.73,0
4392,209.1,35.55,189.4,16.1,214.4,9.65,14.8,4.0,0
4393,251.1,42.69,178.3,15.16,184.6,8.31,12.7,3.43,0
4394,187.6,31.89,217.4,18.48,139.7,6.29,9.8,2.65,0
4395,137.3,23.34,232.4,19.75,206.0,9.27,9.8,2.65,0
4396,197.5,33.58,228.7,19.44,313.4,14.1,19.7,5.32,0
4397,221.6,37.67,231.8,19.7,211.7,9.53,8.6,2.32,0
4398,200.7,34.12,290.8,24.72,186.7,8.4,10.2,2.75,0
4399,226.3,38.47,178.9,15.21,181.5,8.17,8.9,2.4,0
4400,212.8,36.18,90.9,7.73,152.3,6.85,11.9,3.21,0
4401,213.3,36.26,153.1,13.01,227.9,10.26,10.8,2.92,0
4402,177.1,30.11,249.1,21.17,153.3,6.9,8.8,2.38,0
4403,229.2,38.96,142.8,12.14,291.6,13.12,8.5,2.3,0
4404,129.4,22.0,159.8,13.58,214.4,9.65,12.6,3.4,1
4405,203.1,34.53,132.0,11.22,250.9,11.29,9.2,2.48,0
4406,232.2,39.47,244.7,20.8,151.3,6.81,10.6,2.86,1
4407,138.5,23.55,159.7,13.57,212.7,9.57,7.7,2.08,0
4408,189.3,32.18,205.3,17.45,228.2,10.27,8.5,2.3,0
4409,141.0,23.97,250.9,21.33,284.6,12.81,11.7,3.16,0
4410,118.6,20.16,223.5,19.0,94.7,4.26,13.3,3.59,0
4411,254.2,43.21,262.0,22.27,256.3,11.53,13.6,3.67,1
4412,176.5,30.01,119.2,10.13,227.7,10.25,8.7,2.35,0
4413,234.3,39.83,206.4,17.54,157.3,7.08,5.8,1.57,0
4414,147.3,25.04,244.8,20.81,216.9,9.76,13.2,3.56,0
4415,171.0,29.07,183.9,15.63,130.2,5.86,4.6,1.24,0
4416,177.9,30.24,119.3,10.14,140.5,6.32,10.3,2.78,0
4417,240.6,40.9,204.2,17.36,297.0,13.37,12.7,3.43,0
4418,114.4,19.45,232.8,19.79,198.1,8.91,8.9,2.4,0
4419,113.9,19.36,271.8,23.1,216.7,9.75,15.6,4.21,0
4420,180.0,30.6,207.0,17.6,182.8,8.23,8.3,2.24,0
4421,177.4,30.16,215.2,18.29,132.4,5.96,6.6,1.78,1
4422,110.8,18.84,199.2,16.93,212.9,9.58,8.9,2.4,0
4423,138.7,23.58,134.5,11.43,261.7,11.78,13.0,3.51,0
4424,211.8,36.01,170.9,14.53,244.2,10.99,11.2,3.02,0
4425,234.5,39.87,237.3,20.17,122.7,5.52,12.9,3.48,0
4426,240.2,40.83,107.6,9.15,156.6,7.05,7.5,2.03,0
4427,222.4,37.81,164.0,13.94,233.3,10.5,9.9,2.67,0
4428,280.4,47.67,174.4,14.82,190.0,8.55,9.9,2.67,0
4429,113.3,19.26,160.2,13.62,228.8,10.3,10.1,2.73,0
